"ResponseId","participant_code","item_name","response_first","response_second","response_both"
"R_2tfkaBb3N33scpM","159","balance_2","台","架","台"
"R_2tfkaBb3N33scpM","159","belt_3","条","个","条"
"R_2tfkaBb3N33scpM","159","bicycle_2","辆","个","辆"
"R_2tfkaBb3N33scpM","159","blackboard_2","张","座","张"
"R_2tfkaBb3N33scpM","159","bow_4","把","张","把"
"R_2tfkaBb3N33scpM","159","bracelet_3","只","个","只"
"R_2tfkaBb3N33scpM","159","broom_2","把","只","把"
"R_2tfkaBb3N33scpM","159","brush_3","只","个","只"
"R_2tfkaBb3N33scpM","159","cabbage_2","棵","卷","棵"
"R_2tfkaBb3N33scpM","159","camera_3","台","架","台"
"R_2tfkaBb3N33scpM","159","coffeemachine_3","台","个","台"
"R_2tfkaBb3N33scpM","159","comb_4","把","枚","把"
"R_2tfkaBb3N33scpM","159","desklamp_3","个","台","台"
"R_2tfkaBb3N33scpM","159","draftingcomp_4","只","个","只"
"R_2tfkaBb3N33scpM","159","egg_4","枚","个","枚"
"R_2tfkaBb3N33scpM","159","fan_3","台","架","台"
"R_2tfkaBb3N33scpM","159","garlic_4","棵","枚","棵"
"R_2tfkaBb3N33scpM","159","glove_3","只","个","只"
"R_2tfkaBb3N33scpM","159","guitar_3","只","个","只"
"R_2tfkaBb3N33scpM","159","hairblower_2","台","个","台"
"R_2tfkaBb3N33scpM","159","hammer_4","把","个","把"
"R_2tfkaBb3N33scpM","159","handfan_4","把","张","把"
"R_2tfkaBb3N33scpM","159","harp_2","架","张","架"
"R_2tfkaBb3N33scpM","159","hat_2","顶","个","顶"
"R_2tfkaBb3N33scpM","159","iron_4","个","只","只"
"R_2tfkaBb3N33scpM","159","key_3","把","个","把"
"R_2tfkaBb3N33scpM","159","laptop_3","台","个","台"
"R_2tfkaBb3N33scpM","159","lighthouse_2","座","个","座"
"R_2tfkaBb3N33scpM","159","microscope_3","台","架","台"
"R_2tfkaBb3N33scpM","159","microwave_2","台","个","台"
"R_2tfkaBb3N33scpM","159","mincer_2","台","个","台"
"R_2tfkaBb3N33scpM","159","mirror_3","张","个","张"
"R_2tfkaBb3N33scpM","159","monitor_2","台","个","台"
"R_2tfkaBb3N33scpM","159","motorcycle_3","辆","个","辆"
"R_2tfkaBb3N33scpM","159","nailclippers_2","个","把","把"
"R_2tfkaBb3N33scpM","159","pakchoi_3","棵","束","棵"
"R_2tfkaBb3N33scpM","159","paperclip_4","个","枚","枚"
"R_2tfkaBb3N33scpM","159","piano_3","架","座","架"
"R_2tfkaBb3N33scpM","159","pipe_3","根","条","根"
"R_2tfkaBb3N33scpM","159","plane_4","架","辆","架"
"R_2tfkaBb3N33scpM","159","popsicle_4","根","只","根"
"R_2tfkaBb3N33scpM","159","printer_4","台","个","台"
"R_2tfkaBb3N33scpM","159","racket_4","只","个","只"
"R_2tfkaBb3N33scpM","159","scissors_4","把","个","把"
"R_2tfkaBb3N33scpM","159","screwdriver_2","个","没有","没有"
"R_2tfkaBb3N33scpM","159","screwnut_4","枚","个","枚"
"R_2tfkaBb3N33scpM","159","silvermedal_2","枚","个","枚"
"R_2tfkaBb3N33scpM","159","slingshot_2","只","枚","只"
"R_2tfkaBb3N33scpM","159","sofa_4","座","个","座"
"R_2tfkaBb3N33scpM","159","spoon_4","柄","枚","柄"
"R_2tfkaBb3N33scpM","159","stapler_4","台","只","台"
"R_2tfkaBb3N33scpM","159","telescope_2","台","架","台"
"R_2tfkaBb3N33scpM","159","thermometer_3","只","个","只"
"R_2tfkaBb3N33scpM","159","tie_3","条","个","条"
"R_2tfkaBb3N33scpM","159","toothbrush_4","只","个","只"
"R_2tfkaBb3N33scpM","159","torch_2","把","只","把"
"R_2tfkaBb3N33scpM","159","triangleruler_4","把","个","把"
"R_2tfkaBb3N33scpM","159","truck_3","辆","个","辆"
"R_2tfkaBb3N33scpM","159","tv_2","台","个","台"
"R_2tfkaBb3N33scpM","159","washingmachine_2","台","个","台"
"R_2tfkaBb3N33scpM","159","watch_3","只","枚","只"
"R_2tfkaBb3N33scpM","159","woodendoor_2","扇","个","扇"
"R_2THtBVIPABCZOtx","150","abacus_3","个","把","把"
"R_2THtBVIPABCZOtx","150","axe_2","把","没有","把"
"R_2THtBVIPABCZOtx","150","balance_2","个","没有","没有"
"R_2THtBVIPABCZOtx","150","belt_3","条","根","条"
"R_2THtBVIPABCZOtx","150","bicycle_2","辆","没有","辆"
"R_2THtBVIPABCZOtx","150","blackboard_2","块","个","块"
"R_2THtBVIPABCZOtx","150","bow_4","把","没有","把"
"R_2THtBVIPABCZOtx","150","bracelet_3","个","没有","没有"
"R_2THtBVIPABCZOtx","150","broom_2","把","没有","把"
"R_2THtBVIPABCZOtx","150","brush_3","把","个","把"
"R_2THtBVIPABCZOtx","150","cabbage_2","棵","个","棵"
"R_2THtBVIPABCZOtx","150","camera_3","台","个","台"
"R_2THtBVIPABCZOtx","150","coffeemachine_3","台","个","台"
"R_2THtBVIPABCZOtx","150","comb_4","把","个","把"
"R_2THtBVIPABCZOtx","150","desklamp_3","盏","个","盏"
"R_2THtBVIPABCZOtx","150","draftingcomp_4","把","个","把"
"R_2THtBVIPABCZOtx","150","egg_4","个","没有","没有"
"R_2THtBVIPABCZOtx","150","fan_3","台","没有","台"
"R_2THtBVIPABCZOtx","150","garlic_4","个","没有","没有"
"R_2THtBVIPABCZOtx","150","glove_3","只","个","只"
"R_2THtBVIPABCZOtx","150","guitar_3","把","没有","把"
"R_2THtBVIPABCZOtx","150","hairblower_2","台","个","台"
"R_2THtBVIPABCZOtx","150","hammer_4","个","把","把"
"R_2THtBVIPABCZOtx","150","handfan_4","把","个","把"
"R_2THtBVIPABCZOtx","150","harp_2","架","没有","架"
"R_2THtBVIPABCZOtx","150","hat_2","个","顶","顶"
"R_2THtBVIPABCZOtx","150","iron_4","台","个","台"
"R_2THtBVIPABCZOtx","150","key_3","把","根","把"
"R_2THtBVIPABCZOtx","150","laptop_3","台","没有","台"
"R_2THtBVIPABCZOtx","150","lighthouse_2","座","没有","座"
"R_2THtBVIPABCZOtx","150","microscope_3","台","没有","台"
"R_2THtBVIPABCZOtx","150","microwave_2","台","个","台"
"R_2THtBVIPABCZOtx","150","mincer_2","台","个","台"
"R_2THtBVIPABCZOtx","150","mirror_3","面","个","面"
"R_2THtBVIPABCZOtx","150","monitor_2","台","个","台"
"R_2THtBVIPABCZOtx","150","motorcycle_3","辆","个","辆"
"R_2THtBVIPABCZOtx","150","nailclippers_2","个","没有","没有"
"R_2THtBVIPABCZOtx","150","pakchoi_3","棵","没有","棵"
"R_2THtBVIPABCZOtx","150","paperclip_4","个","没有","没有"
"R_2THtBVIPABCZOtx","150","piano_3","架","台","架"
"R_2THtBVIPABCZOtx","150","pipe_3","根","个","根"
"R_2THtBVIPABCZOtx","150","plane_4","架","没有","架"
"R_2THtBVIPABCZOtx","150","popsicle_4","根","个","根"
"R_2THtBVIPABCZOtx","150","printer_4","台","没有","台"
"R_2THtBVIPABCZOtx","150","racket_4","根","个","根"
"R_2THtBVIPABCZOtx","150","scissors_4","把","个","把"
"R_2THtBVIPABCZOtx","150","screwdriver_2","把","个","把"
"R_2THtBVIPABCZOtx","150","screwnut_4","个","颗","颗"
"R_2THtBVIPABCZOtx","150","silvermedal_2","枚","个","枚"
"R_2THtBVIPABCZOtx","150","slingshot_2","个","枚","枚"
"R_2THtBVIPABCZOtx","150","sofa_4","个","没有","没有"
"R_2THtBVIPABCZOtx","150","spoon_4","把","个","把"
"R_2THtBVIPABCZOtx","150","stapler_4","台","个","台"
"R_2THtBVIPABCZOtx","150","telescope_2","台","没有","台"
"R_2THtBVIPABCZOtx","150","thermometer_3","个","没有","没有"
"R_2THtBVIPABCZOtx","150","tie_3","条","没有","条"
"R_2THtBVIPABCZOtx","150","toothbrush_4","根","个","根"
"R_2THtBVIPABCZOtx","150","torch_2","个","没有","没有"
"R_2THtBVIPABCZOtx","150","triangleruler_4","把","个","把"
"R_2THtBVIPABCZOtx","150","truck_3","台","辆","台"
"R_2THtBVIPABCZOtx","150","tv_2","台","没有","台"
"R_2THtBVIPABCZOtx","150","washingmachine_2","台","个","台"
"R_2THtBVIPABCZOtx","150","watch_3","个","根","根"
"R_2THtBVIPABCZOtx","150","woodendoor_2","扇","没有","扇"
"R_2tKZ1QNPSn7JrFN","151","abacus_3","副","把","副"
"R_2tKZ1QNPSn7JrFN","151","axe_2","把","柄","把"
"R_2tKZ1QNPSn7JrFN","151","balance_2","架","座","架"
"R_2tKZ1QNPSn7JrFN","151","belt_3","根","条","根"
"R_2tKZ1QNPSn7JrFN","151","bicycle_2","辆","没有","辆"
"R_2tKZ1QNPSn7JrFN","151","blackboard_2","面","架","面"
"R_2tKZ1QNPSn7JrFN","151","bow_4","把","柄","把"
"R_2tKZ1QNPSn7JrFN","151","bracelet_3","个","没有","没有"
"R_2tKZ1QNPSn7JrFN","151","broom_2","把","没有","把"
"R_2tKZ1QNPSn7JrFN","151","brush_3","把","没有","把"
"R_2tKZ1QNPSn7JrFN","151","cabbage_2","棵","没有","棵"
"R_2tKZ1QNPSn7JrFN","151","camera_3","台","没有","台"
"R_2tKZ1QNPSn7JrFN","151","coffeemachine_3","台","没有","台"
"R_2tKZ1QNPSn7JrFN","151","comb_4","把","没有","把"
"R_2tKZ1QNPSn7JrFN","151","desklamp_3","架","台","架"
"R_2tKZ1QNPSn7JrFN","151","draftingcomp_4","把","柄","把"
"R_2tKZ1QNPSn7JrFN","151","egg_4","个","只","只"
"R_2tKZ1QNPSn7JrFN","151","fan_3","架","台","架"
"R_2tKZ1QNPSn7JrFN","151","garlic_4","头","只","头"
"R_2tKZ1QNPSn7JrFN","151","glove_3","只","副","只"
"R_2tKZ1QNPSn7JrFN","151","guitar_3","把","没有","把"
"R_2tKZ1QNPSn7JrFN","151","hairblower_2","台","没有","台"
"R_2tKZ1QNPSn7JrFN","151","hammer_4","把","柄","把"
"R_2tKZ1QNPSn7JrFN","151","handfan_4","把","柄","把"
"R_2tKZ1QNPSn7JrFN","151","harp_2","把","架","把"
"R_2tKZ1QNPSn7JrFN","151","hat_2","只","没有","只"
"R_2tKZ1QNPSn7JrFN","151","iron_4","架","没有","架"
"R_2tKZ1QNPSn7JrFN","151","key_3","只","根","只"
"R_2tKZ1QNPSn7JrFN","151","laptop_3","台","没有","台"
"R_2tKZ1QNPSn7JrFN","151","lighthouse_2","座","没有","座"
"R_2tKZ1QNPSn7JrFN","151","microscope_3","架","座","架"
"R_2tKZ1QNPSn7JrFN","151","microwave_2","台","没有","台"
"R_2tKZ1QNPSn7JrFN","151","mincer_2","台","架","台"
"R_2tKZ1QNPSn7JrFN","151","mirror_3","面","没有","面"
"R_2tKZ1QNPSn7JrFN","151","monitor_2","台","没有","台"
"R_2tKZ1QNPSn7JrFN","151","motorcycle_3","架","台","架"
"R_2tKZ1QNPSn7JrFN","151","nailclippers_2","把","没有","把"
"R_2tKZ1QNPSn7JrFN","151","pakchoi_3","棵","没有","棵"
"R_2tKZ1QNPSn7JrFN","151","paperclip_4","根","个","根"
"R_2tKZ1QNPSn7JrFN","151","piano_3","架","台","架"
"R_2tKZ1QNPSn7JrFN","151","pipe_3","根","把","根"
"R_2tKZ1QNPSn7JrFN","151","plane_4","架","台","架"
"R_2tKZ1QNPSn7JrFN","151","popsicle_4","根","只","根"
"R_2tKZ1QNPSn7JrFN","151","printer_4","台","没有","台"
"R_2tKZ1QNPSn7JrFN","151","racket_4","把","柄","把"
"R_2tKZ1QNPSn7JrFN","151","scissors_4","把","只","把"
"R_2tKZ1QNPSn7JrFN","151","screwdriver_2","把","没有","把"
"R_2tKZ1QNPSn7JrFN","151","screwnut_4","个","没有","没有"
"R_2tKZ1QNPSn7JrFN","151","silvermedal_2","枚","块","枚"
"R_2tKZ1QNPSn7JrFN","151","slingshot_2","柄","只","柄"
"R_2tKZ1QNPSn7JrFN","151","sofa_4","把","没有","把"
"R_2tKZ1QNPSn7JrFN","151","spoon_4","把","柄","把"
"R_2tKZ1QNPSn7JrFN","151","stapler_4","台","只","台"
"R_2tKZ1QNPSn7JrFN","151","telescope_2","架","台","架"
"R_2tKZ1QNPSn7JrFN","151","thermometer_3","根","柄","根"
"R_2tKZ1QNPSn7JrFN","151","tie_3","只","条","只"
"R_2tKZ1QNPSn7JrFN","151","toothbrush_4","柄","把","柄"
"R_2tKZ1QNPSn7JrFN","151","torch_2","只","没有","只"
"R_2tKZ1QNPSn7JrFN","151","triangleruler_4","把","没有","把"
"R_2tKZ1QNPSn7JrFN","151","truck_3","辆","架","辆"
"R_2tKZ1QNPSn7JrFN","151","tv_2","台","没有","台"
"R_2tKZ1QNPSn7JrFN","151","washingmachine_2","架","座","架"
"R_2tKZ1QNPSn7JrFN","151","watch_3","只","块","只"
"R_2tKZ1QNPSn7JrFN","151","woodendoor_2","扇","没有","扇"
"R_2TWSkfLMwEiyhVh","178","abacus_3","把","没有","把"
"R_2TWSkfLMwEiyhVh","178","axe_2","把","没有","把"
"R_2TWSkfLMwEiyhVh","178","balance_2","台","架","台"
"R_2TWSkfLMwEiyhVh","178","belt_3","条","没有","条"
"R_2TWSkfLMwEiyhVh","178","bicycle_2","辆","没有","辆"
"R_2TWSkfLMwEiyhVh","178","blackboard_2","台","个","台"
"R_2TWSkfLMwEiyhVh","178","bow_4","把","张","把"
"R_2TWSkfLMwEiyhVh","178","bracelet_3","只","没有","只"
"R_2TWSkfLMwEiyhVh","178","broom_2","把","没有","把"
"R_2TWSkfLMwEiyhVh","178","brush_3","把","个","把"
"R_2TWSkfLMwEiyhVh","178","cabbage_2","颗","棵","颗"
"R_2TWSkfLMwEiyhVh","178","camera_3","台","没有","台"
"R_2TWSkfLMwEiyhVh","178","coffeemachine_3","台","个","台"
"R_2TWSkfLMwEiyhVh","178","comb_4","把","个","把"
"R_2TWSkfLMwEiyhVh","178","desklamp_3","个","没有","没有"
"R_2TWSkfLMwEiyhVh","178","draftingcomp_4","把","没有","把"
"R_2TWSkfLMwEiyhVh","178","egg_4","个","没有","没有"
"R_2TWSkfLMwEiyhVh","178","fan_3","台","个","台"
"R_2TWSkfLMwEiyhVh","178","garlic_4","颗","个","颗"
"R_2TWSkfLMwEiyhVh","178","glove_3","个","没有","没有"
"R_2TWSkfLMwEiyhVh","178","guitar_3","把","没有","把"
"R_2TWSkfLMwEiyhVh","178","hairblower_2","台","没有","台"
"R_2TWSkfLMwEiyhVh","178","hammer_4","把","个","把"
"R_2TWSkfLMwEiyhVh","178","handfan_4","把","只","把"
"R_2TWSkfLMwEiyhVh","178","harp_2","台","架","台"
"R_2TWSkfLMwEiyhVh","178","hat_2","顶","个","顶"
"R_2TWSkfLMwEiyhVh","178","iron_4","台","个","台"
"R_2TWSkfLMwEiyhVh","178","key_3","把","没有","把"
"R_2TWSkfLMwEiyhVh","178","laptop_3","台","没有","台"
"R_2TWSkfLMwEiyhVh","178","lighthouse_2","座","没有","座"
"R_2TWSkfLMwEiyhVh","178","microscope_3","台","没有","台"
"R_2TWSkfLMwEiyhVh","178","microwave_2","台","没有","台"
"R_2TWSkfLMwEiyhVh","178","mincer_2","台","个","台"
"R_2TWSkfLMwEiyhVh","178","mirror_3","面","没有","面"
"R_2TWSkfLMwEiyhVh","178","monitor_2","台","没有","台"
"R_2TWSkfLMwEiyhVh","178","motorcycle_3","辆","没有","辆"
"R_2TWSkfLMwEiyhVh","178","nailclippers_2","个","把","把"
"R_2TWSkfLMwEiyhVh","178","pakchoi_3","颗","棵","颗"
"R_2TWSkfLMwEiyhVh","178","paperclip_4","只","个","只"
"R_2TWSkfLMwEiyhVh","178","piano_3","台","没有","台"
"R_2TWSkfLMwEiyhVh","178","pipe_3","个","没有","没有"
"R_2TWSkfLMwEiyhVh","178","plane_4","架","没有","架"
"R_2TWSkfLMwEiyhVh","178","popsicle_4","只","没有","只"
"R_2TWSkfLMwEiyhVh","178","printer_4","台","没有","台"
"R_2TWSkfLMwEiyhVh","178","racket_4","把","只","把"
"R_2TWSkfLMwEiyhVh","178","scissors_4","把","没有","把"
"R_2TWSkfLMwEiyhVh","178","screwdriver_2","把","没有","把"
"R_2TWSkfLMwEiyhVh","178","screwnut_4","个","没有","没有"
"R_2TWSkfLMwEiyhVh","178","silvermedal_2","枚","没有","枚"
"R_2TWSkfLMwEiyhVh","178","slingshot_2","个","没有","没有"
"R_2TWSkfLMwEiyhVh","178","sofa_4","张","没有","张"
"R_2TWSkfLMwEiyhVh","178","spoon_4","把","没有","把"
"R_2TWSkfLMwEiyhVh","178","stapler_4","台","个","台"
"R_2TWSkfLMwEiyhVh","178","telescope_2","台","个","台"
"R_2TWSkfLMwEiyhVh","178","thermometer_3","个","没有","没有"
"R_2TWSkfLMwEiyhVh","178","tie_3","条","没有","条"
"R_2TWSkfLMwEiyhVh","178","toothbrush_4","把","只","把"
"R_2TWSkfLMwEiyhVh","178","torch_2","把","个","把"
"R_2TWSkfLMwEiyhVh","178","triangleruler_4","把","没有","把"
"R_2TWSkfLMwEiyhVh","178","truck_3","辆","没有","辆"
"R_2TWSkfLMwEiyhVh","178","tv_2","台","没有","台"
"R_2TWSkfLMwEiyhVh","178","washingmachine_2","台","个","台"
"R_2TWSkfLMwEiyhVh","178","watch_3","只","没有","只"
"R_2TWSkfLMwEiyhVh","178","woodendoor_2","扇","没有","扇"
"R_2WOaD14BB2YGFGw","111","abacus_3","个","把","把"
"R_2WOaD14BB2YGFGw","111","axe_2","个","把","把"
"R_2WOaD14BB2YGFGw","111","balance_2","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","belt_3","条","个","条"
"R_2WOaD14BB2YGFGw","111","bicycle_2","辆","个","辆"
"R_2WOaD14BB2YGFGw","111","blackboard_2","个","面","面"
"R_2WOaD14BB2YGFGw","111","bow_4","支","个","支"
"R_2WOaD14BB2YGFGw","111","bracelet_3","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","broom_2","把","个","把"
"R_2WOaD14BB2YGFGw","111","brush_3","把","支","把"
"R_2WOaD14BB2YGFGw","111","cabbage_2","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","camera_3","台","个","台"
"R_2WOaD14BB2YGFGw","111","coffeemachine_3","个","台","台"
"R_2WOaD14BB2YGFGw","111","comb_4","把","个","把"
"R_2WOaD14BB2YGFGw","111","desklamp_3","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","draftingcomp_4","把","个","把"
"R_2WOaD14BB2YGFGw","111","egg_4","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","fan_3","个","台","台"
"R_2WOaD14BB2YGFGw","111","garlic_4","头","个","头"
"R_2WOaD14BB2YGFGw","111","glove_3","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","guitar_3","个","把","把"
"R_2WOaD14BB2YGFGw","111","hairblower_2","个","把","把"
"R_2WOaD14BB2YGFGw","111","hammer_4","个","把","把"
"R_2WOaD14BB2YGFGw","111","handfan_4","把","个","把"
"R_2WOaD14BB2YGFGw","111","harp_2","个","架","架"
"R_2WOaD14BB2YGFGw","111","hat_2","个","顶","顶"
"R_2WOaD14BB2YGFGw","111","iron_4","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","key_3","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","laptop_3","台","个","台"
"R_2WOaD14BB2YGFGw","111","lighthouse_2","座","个","座"
"R_2WOaD14BB2YGFGw","111","microscope_3","个","台","台"
"R_2WOaD14BB2YGFGw","111","microwave_2","个","台","台"
"R_2WOaD14BB2YGFGw","111","mincer_2","个","台","台"
"R_2WOaD14BB2YGFGw","111","mirror_3","个","面","面"
"R_2WOaD14BB2YGFGw","111","monitor_2","台","个","台"
"R_2WOaD14BB2YGFGw","111","motorcycle_3","辆","台","辆"
"R_2WOaD14BB2YGFGw","111","nailclippers_2","个","把","把"
"R_2WOaD14BB2YGFGw","111","pakchoi_3","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","paperclip_4","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","piano_3","架","个","架"
"R_2WOaD14BB2YGFGw","111","pipe_3","个","支","支"
"R_2WOaD14BB2YGFGw","111","plane_4","架","个","架"
"R_2WOaD14BB2YGFGw","111","popsicle_4","根","个","根"
"R_2WOaD14BB2YGFGw","111","printer_4","个","台","台"
"R_2WOaD14BB2YGFGw","111","racket_4","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","scissors_4","把","个","把"
"R_2WOaD14BB2YGFGw","111","screwdriver_2","把","个","把"
"R_2WOaD14BB2YGFGw","111","screwnut_4","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","silvermedal_2","块","个","块"
"R_2WOaD14BB2YGFGw","111","slingshot_2","个","把","把"
"R_2WOaD14BB2YGFGw","111","sofa_4","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","spoon_4","把","个","把"
"R_2WOaD14BB2YGFGw","111","stapler_4","个","没有","没有"
"R_2WOaD14BB2YGFGw","111","telescope_2","个","台","台"
"R_2WOaD14BB2YGFGw","111","thermometer_3","支","个","支"
"R_2WOaD14BB2YGFGw","111","tie_3","个","条","条"
"R_2WOaD14BB2YGFGw","111","toothbrush_4","把","个","把"
"R_2WOaD14BB2YGFGw","111","torch_2","个","把","把"
"R_2WOaD14BB2YGFGw","111","triangleruler_4","个","把","把"
"R_2WOaD14BB2YGFGw","111","truck_3","辆","个","辆"
"R_2WOaD14BB2YGFGw","111","tv_2","个","台","台"
"R_2WOaD14BB2YGFGw","111","washingmachine_2","个","台","台"
"R_2WOaD14BB2YGFGw","111","watch_3","块","个","块"
"R_2WOaD14BB2YGFGw","111","woodendoor_2","扇","个","扇"
"R_2XjHZi7OsCYkIYU","176","abacus_3","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","axe_2","个","把","把"
"R_2XjHZi7OsCYkIYU","176","balance_2","座","个","座"
"R_2XjHZi7OsCYkIYU","176","belt_3","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","bicycle_2","辆","个","辆"
"R_2XjHZi7OsCYkIYU","176","blackboard_2","个","块","块"
"R_2XjHZi7OsCYkIYU","176","bow_4","个","把","把"
"R_2XjHZi7OsCYkIYU","176","bracelet_3","枚","个","枚"
"R_2XjHZi7OsCYkIYU","176","broom_2","个","把","把"
"R_2XjHZi7OsCYkIYU","176","brush_3","把","个","把"
"R_2XjHZi7OsCYkIYU","176","cabbage_2","头","颗","头"
"R_2XjHZi7OsCYkIYU","176","camera_3","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","coffeemachine_3","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","comb_4","个","把","把"
"R_2XjHZi7OsCYkIYU","176","desklamp_3","座","个","座"
"R_2XjHZi7OsCYkIYU","176","draftingcomp_4","个","支","支"
"R_2XjHZi7OsCYkIYU","176","egg_4","枚","个","枚"
"R_2XjHZi7OsCYkIYU","176","fan_3","台","个","台"
"R_2XjHZi7OsCYkIYU","176","garlic_4","头","个","头"
"R_2XjHZi7OsCYkIYU","176","glove_3","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","guitar_3","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","hairblower_2","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","hammer_4","把","个","把"
"R_2XjHZi7OsCYkIYU","176","handfan_4","个","把","把"
"R_2XjHZi7OsCYkIYU","176","harp_2","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","hat_2","顶","个","顶"
"R_2XjHZi7OsCYkIYU","176","iron_4","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","key_3","把","个","把"
"R_2XjHZi7OsCYkIYU","176","laptop_3","台","个","台"
"R_2XjHZi7OsCYkIYU","176","lighthouse_2","座","座","座"
"R_2XjHZi7OsCYkIYU","176","microscope_3","个","座","座"
"R_2XjHZi7OsCYkIYU","176","microwave_2","台","个","台"
"R_2XjHZi7OsCYkIYU","176","mincer_2","台","个","台"
"R_2XjHZi7OsCYkIYU","176","mirror_3","个","扇","扇"
"R_2XjHZi7OsCYkIYU","176","monitor_2","台","个","台"
"R_2XjHZi7OsCYkIYU","176","motorcycle_3","辆","个","辆"
"R_2XjHZi7OsCYkIYU","176","nailclippers_2","2","个","2"
"R_2XjHZi7OsCYkIYU","176","pakchoi_3","枚","颗","枚"
"R_2XjHZi7OsCYkIYU","176","paperclip_4","个","枚","枚"
"R_2XjHZi7OsCYkIYU","176","piano_3","台","个","台"
"R_2XjHZi7OsCYkIYU","176","pipe_3","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","plane_4","架","个","架"
"R_2XjHZi7OsCYkIYU","176","popsicle_4","个","枚","枚"
"R_2XjHZi7OsCYkIYU","176","printer_4","台","个","台"
"R_2XjHZi7OsCYkIYU","176","racket_4","个","柄","柄"
"R_2XjHZi7OsCYkIYU","176","scissors_4","把","个","把"
"R_2XjHZi7OsCYkIYU","176","screwdriver_2","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","screwnut_4","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","silvermedal_2","枚","个","枚"
"R_2XjHZi7OsCYkIYU","176","slingshot_2","个","把","把"
"R_2XjHZi7OsCYkIYU","176","sofa_4","个","座","座"
"R_2XjHZi7OsCYkIYU","176","spoon_4","个","把","把"
"R_2XjHZi7OsCYkIYU","176","stapler_4","个","台","台"
"R_2XjHZi7OsCYkIYU","176","telescope_2","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","thermometer_3","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","tie_3","个","没有","没有"
"R_2XjHZi7OsCYkIYU","176","toothbrush_4","个","把","把"
"R_2XjHZi7OsCYkIYU","176","torch_2","把","个","把"
"R_2XjHZi7OsCYkIYU","176","triangleruler_4","个","把","把"
"R_2XjHZi7OsCYkIYU","176","truck_3","辆","个","辆"
"R_2XjHZi7OsCYkIYU","176","tv_2","台","个","台"
"R_2XjHZi7OsCYkIYU","176","washingmachine_2","台","个","台"
"R_2XjHZi7OsCYkIYU","176","watch_3","枚","个","枚"
"R_2XjHZi7OsCYkIYU","176","woodendoor_2","扇","个","扇"
"R_2YLGLMgJJiJwiDw","127","abacus_3","副","个","副"
"R_2YLGLMgJJiJwiDw","127","axe_2","把","个","把"
"R_2YLGLMgJJiJwiDw","127","balance_2","座","个","座"
"R_2YLGLMgJJiJwiDw","127","belt_3","条","个","条"
"R_2YLGLMgJJiJwiDw","127","bicycle_2","架","台","架"
"R_2YLGLMgJJiJwiDw","127","blackboard_2","张","架","张"
"R_2YLGLMgJJiJwiDw","127","bow_4","把","个","把"
"R_2YLGLMgJJiJwiDw","127","bracelet_3","个","副","副"
"R_2YLGLMgJJiJwiDw","127","broom_2","把","个","把"
"R_2YLGLMgJJiJwiDw","127","brush_3","把","个","把"
"R_2YLGLMgJJiJwiDw","127","cabbage_2","颗","个","颗"
"R_2YLGLMgJJiJwiDw","127","camera_3","个","架","架"
"R_2YLGLMgJJiJwiDw","127","coffeemachine_3","台","个","台"
"R_2YLGLMgJJiJwiDw","127","comb_4","把","个","把"
"R_2YLGLMgJJiJwiDw","127","desklamp_3","架","个","架"
"R_2YLGLMgJJiJwiDw","127","draftingcomp_4","把","个","把"
"R_2YLGLMgJJiJwiDw","127","egg_4","颗","个","颗"
"R_2YLGLMgJJiJwiDw","127","fan_3","台","架","台"
"R_2YLGLMgJJiJwiDw","127","garlic_4","头","个","头"
"R_2YLGLMgJJiJwiDw","127","glove_3","个","没有","没有"
"R_2YLGLMgJJiJwiDw","127","guitar_3","把","个","把"
"R_2YLGLMgJJiJwiDw","127","hairblower_2","台","架","台"
"R_2YLGLMgJJiJwiDw","127","hammer_4","把","个","把"
"R_2YLGLMgJJiJwiDw","127","handfan_4","把","个","把"
